lsoacode,population_21
W01000311,1634
W01000312,1616
W01000313,1601
W01000314,1115
W01000315,1992
W01000316,1198
W01000317,1587
W01000318,1192
W01000319,1465
W01000320,1881
W01000321,1658
W01000322,1365
W01000323,1560
W01000324,1485
W01000325,1849
W01000326,2267
W01000327,2481
W01000328,1910
W01000329,1639
W01000330,2091
W01000331,1413
W01000332,1834
W01000333,1471
W01000334,1751
W01000335,1159
W01000336,1435
W01000337,2181
W01000338,1772
W01000339,1679
W01000340,2269
W01000341,1561
W01000342,1513
W01000343,1026
W01000344,1213
W01000345,1591
W01000346,1462
W01000347,2811
W01000348,1464
W01000349,2287
W01000350,1860
W01000351,2111
W01000354,1633
W01000355,1732
W01000356,1598
W01000359,1173
W01000360,1229
W01000361,2003
W01000362,1523
W01000363,1472
W01000364,1490
W01000365,2062
W01000366,1499
W01000367,1269
W01000368,1967
W01000369,1282
W01000370,1533
W01000371,1031
W01000372,1481
W01000373,1746
W01000374,1366
W01000375,2107
W01000376,1358
W01000377,1521
W01000378,1314
W01000379,1628
W01000380,1466
W01000381,1122
W01000382,1411
W01000384,1059
W01000385,1792
W01000386,1428
W01000387,1110
W01000388,1063
W01000389,1998
W01000390,1722
W01000391,1456
W01000392,1625
W01000393,1886
W01000394,1137
W01000395,1029
W01000398,1207
W01000399,1097
W01000400,1875
W01000401,2069
W01000402,2553
W01000403,1361
W01000404,2017
W01000405,2275
W01000406,2178
W01000407,1391
W01000408,1211
W01000409,1908
W01000410,1740
W01000411,1489
W01000412,1479
W01000413,1322
W01000414,1242
W01000415,1411
W01000416,1176
W01000417,1553
W01000418,1775
W01000419,1403
W01000420,1520
W01000422,2134
W01000423,2199
W01000424,1258
W01000425,2061
W01001929,1154
W01001930,2100
W01001931,1412
W01001969,2285
W01001970,2119
W01001971,2655
W01001972,1303
W01000506,1240
W01000507,1177
W01000508,1073
W01000509,1827
W01000510,1152
W01000511,1139
W01000512,1303
W01000513,1988
W01000515,1336
W01000516,1669
W01000517,1079
W01000518,1005
W01000519,1744
W01000522,1211
W01000523,1840
W01000524,1933
W01000525,1228
W01000527,1148
W01000528,1393
W01000531,1750
W01000533,1346
W01000534,1488
W01000535,2015
W01000536,1364
W01000537,1399
W01000538,1546
W01000539,1141
W01000540,1174
W01000541,1740
W01000542,2189
W01000543,1975
W01000545,1981
W01000546,1122
W01000547,1134
W01000548,1762
W01000549,1777
W01000550,1139
W01000551,1354
W01000552,1966
W01001935,1022
W01001936,1419
W01001937,1978
W01002000,2769
W01002001,1327
W01002002,4314
W01000553,1209
W01000554,1810
W01000555,1567
W01000556,1202
W01000557,1562
W01000558,2107
W01000559,1450
W01000560,1320
W01000561,1282
W01000562,1604
W01000563,1126
W01000564,1329
W01000565,1825
W01000566,1602
W01000567,2019
W01000569,1102
W01000570,1441
W01000571,2430
W01000572,1846
W01000573,2555
W01000574,1701
W01000575,2751
W01000576,2317
W01000577,1567
W01000578,1736
W01000579,2414
W01000580,2328
W01000581,1397
W01000582,1674
W01000583,1440
W01000584,2082
W01000585,1339
W01000586,2218
W01000587,2034
W01000588,2359
W01000589,1150
W01000590,1137
W01000591,1652
W01000592,1353
W01000594,2187
W01000595,2375
W01000596,1730
W01000597,1077
W01000598,2168
W01000599,1976
W01000600,1605
W01000601,1512
W01000602,1185
W01000603,1825
W01000604,1733
W01000605,1807
W01000606,1663
W01000607,2464
W01000608,1415
W01000609,2380
W01000610,1715
W01000611,2093
W01000612,1741
W01000613,2053
W01000614,1386
W01000617,1504
W01000618,1856
W01000619,2009
W01000622,1381
W01000623,2041
W01002009,1208
W01002010,1108
W01002011,1601
W01002012,1411
W01002013,2334
W01002014,2053
W01000624,2351
W01000625,1115
W01000626,1624
W01000627,2433
W01000628,1539
W01000629,1646
W01000630,1610
W01000631,1852
W01000632,1353
W01000633,1410
W01000634,1294
W01000635,2445
W01000636,2366
W01000637,1344
W01000638,1145
W01000639,1516
W01000640,1227
W01000641,2054
W01000642,1740
W01000643,1696
W01000644,1911
W01000645,1957
W01000646,2081
W01000647,1420
W01000648,1441
W01000649,1528
W01000650,1574
W01000651,1473
W01000652,1773
W01000653,1474
W01000654,1688
W01000655,1913
W01000656,2065
W01000657,1162
W01000658,1359
W01000659,1767
W01000660,1497
W01000662,2173
W01000663,2529
W01000664,2611
W01000665,1824
W01000666,1671
W01000667,2112
W01000670,1556
W01000671,2146
W01000672,1506
W01000673,1100
W01000674,2072
W01000675,2073
W01000676,1492
W01000677,1458
W01000678,1404
W01000679,1239
W01000680,2281
W01000681,2101
W01000682,1384
W01000683,1017
W01000684,1760
W01000685,1544
W01000686,1250
W01000687,1957
W01000688,1696
W01000689,1713
W01000690,1790
W01000691,1850
W01000692,1521
W01000693,1112
W01000694,1504
W01000695,2246
W01000696,1649
W01000697,1969
W01000698,1983
W01000699,1476
W01000700,1992
W01000701,1597
W01000702,1187
W01000703,1783
W01000704,1678
W01000705,1966
W01000706,1557
W01000707,1434
W01000708,1344
W01000709,2223
W01000710,2140
W01000711,2015
W01000712,1710
W01000713,1357
W01000714,1446
W01000715,1261
W01000716,1414
W01000717,1465
W01000718,1387
W01000719,1410
W01000720,1849
W01000721,1394
W01000722,1326
W01000723,1351
W01000724,1973
W01000725,2302
W01000728,2061
W01000729,1208
W01000730,1247
W01000731,2411
W01000732,1300
W01000733,1153
W01000734,1369
W01000735,2402
W01001923,1774
W01001924,1388
W01001925,2215
W01001999,2471
W01000736,1779
W01000737,1499
W01000738,1727
W01000739,2253
W01000740,1579
W01000741,1878
W01000742,1643
W01000744,1507
W01000745,2423
W01000746,1388
W01000747,1562
W01000749,1949
W01000750,1417
W01000751,1380
W01000752,1462
W01000753,1417
W01000754,1539
W01000755,1984
W01000756,1454
W01000757,1461
W01000758,1915
W01000759,1527
W01000760,1549
W01000761,1570
W01000762,1662
W01000763,1404
W01000764,1567
W01000765,1635
W01000766,1496
W01000767,1419
W01000768,1321
W01000769,1376
W01000770,1540
W01000771,1311
W01000772,1465
W01000774,1657
W01000775,1647
W01000776,1783
W01000777,1707
W01000778,1790
W01000779,1449
W01000781,1650
W01000782,1097
W01000784,1284
W01000785,1783
W01000786,1268
W01000787,1424
W01000788,1512
W01000789,1371
W01000790,2661
W01000791,1417
W01000792,1587
W01000793,1898
W01000794,2223
W01000795,1546
W01000797,1501
W01000798,1422
W01000799,1830
W01000800,1447
W01000801,1680
W01000802,2351
W01000803,1824
W01000804,1435
W01000805,1158
W01000806,1400
W01000807,1266
W01000808,1412
W01000809,1507
W01000810,1354
W01000811,1374
W01000812,1452
W01000813,1559
W01000814,1441
W01000815,1465
W01000816,1767
W01000817,1948
W01000818,1480
W01000819,1430
W01000820,1361
W01000821,1457
W01000822,1191
W01000823,1837
W01000824,1641
W01000825,1291
W01000826,1236
W01000827,1266
W01000828,1636
W01000829,1967
W01000830,1818
W01000831,1739
W01000832,1581
W01000833,1623
W01000834,1411
W01000835,1460
W01000836,2418
W01000837,2299
W01000838,1258
W01000839,1064
W01000840,1593
W01000841,1448
W01000842,1418
W01000843,1334
W01000844,1526
W01000845,2045
W01000846,2063
W01000847,1263
W01000848,1144
W01000849,2203
W01000851,1653
W01000852,1453
W01000853,1682
W01000854,1519
W01000855,1454
W01000856,1737
W01000857,1930
W01000858,1662
W01000859,1429
W01000860,1550
W01000861,1960
W01000862,1593
W01000863,1671
W01000864,1624
W01000865,1441
W01000866,1155
W01000867,1263
W01000868,1093
W01000869,1504
W01000870,1381
W01000871,1759
W01000872,1401
W01000873,1456
W01000874,1732
W01000875,1873
W01000876,1594
W01000877,1646
W01000878,1313
W01000879,1683
W01000880,1616
W01000881,1335
W01000882,1709
W01001955,1935
W01001956,2221
W01001958,1275
W01001991,1373
W01001992,1433
W01001993,1686
W01001994,1471
W01001995,1368
W01001996,1378
W01001997,1980
W01000883,1356
W01000884,1290
W01000885,1451
W01000886,1618
W01000887,2350
W01000888,2718
W01000889,1768
W01000890,1520
W01000891,1453
W01000892,1975
W01000893,1926
W01000894,1427
W01000895,1478
W01000896,1582
W01000897,1294
W01000898,1470
W01000899,1883
W01000900,1545
W01000901,1666
W01000904,1471
W01000905,1457
W01000907,1743
W01000908,1545
W01000909,1144
W01000910,1366
W01000911,1150
W01000912,1202
W01000913,1164
W01000914,1650
W01000915,1128
W01000916,1151
W01000918,1912
W01000919,1128
W01000921,1471
W01000922,1596
W01000925,1511
W01000926,1867
W01000927,2086
W01000928,1609
W01000929,1259
W01000930,1120
W01000931,1364
W01000932,1052
W01000933,2008
W01000934,1252
W01000935,1530
W01000936,1401
W01000937,1962
W01000938,1406
W01000939,1148
W01000940,1262
W01000941,1536
W01000942,1797
W01000943,1464
W01000944,1167
W01000945,1192
W01000946,1783
W01000947,2175
W01000948,1802
W01000949,1329
W01000950,1463
W01000951,1820
W01000952,1174
W01000953,1611
W01000954,1354
W01000955,1338
W01000956,1171
W01000957,1638
W01000958,1549
W01000959,1701
W01000960,1793
W01000961,1558
W01000962,1504
W01000963,1867
W01000964,1785
W01000965,2009
W01000966,1420
W01000967,1415
W01000968,1969
W01000969,1526
W01000970,1123
W01000971,1413
W01000973,1303
W01001900,1375
W01001985,2064
W01001986,2416
W01001987,1511
W01001988,1469
W01001989,3345
W01001990,2120
W01000974,2424
W01000975,2294
W01000976,1094
W01000977,1401
W01000978,1750
W01000979,1612
W01000980,1372
W01000981,1237
W01000982,1459
W01000983,1483
W01000984,2180
W01000985,1286
W01000986,1700
W01000987,2471
W01000989,1601
W01000990,1532
W01000991,1122
W01000992,1388
W01000993,1365
W01000994,1419
W01000995,1346
W01000996,1518
W01000997,1680
W01000999,1396
W01001000,1715
W01001001,1832
W01001002,2465
W01001003,1367
W01001004,1031
W01001005,1622
W01001006,2229
W01001007,1886
W01001008,2538
W01001009,1257
W01001010,1162
W01001011,1289
W01001012,1516
W01001013,1478
W01001014,1559
W01001015,1475
W01001016,1664
W01001017,1469
W01001018,1268
W01001019,1615
W01001020,1379
W01001021,1607
W01001022,1439
W01001023,1683
W01001024,1139
W01001025,1220
W01001026,2001
W01001027,1528
W01001028,1891
W01001029,1702
W01001030,1986
W01001031,1464
W01001032,1794
W01001033,1765
W01001034,1334
W01001035,1775
W01001036,1567
W01001037,1814
W01001038,2592
W01001039,1725
W01001040,1522
W01001041,2314
W01001042,1280
W01001043,1129
W01001044,1607
W01001045,1684
W01001046,1931
W01001047,1672
W01001048,1434
W01001049,1289
W01001050,1515
W01001051,1815
W01001052,1265
W01001053,1033
W01001054,1387
W01001055,1175
W01001056,1148
W01001057,1747
W01001058,1866
W01001918,1862
W01001919,1357
W01001920,1224
W01001921,1509
W01001981,3002
W01001982,1363
W01001983,1506
W01001984,1130
W01001059,1746
W01001060,1417
W01001062,1346
W01001063,1568
W01001064,1432
W01001065,1608
W01001066,1661
W01001067,1391
W01001068,1665
W01001069,1593
W01001070,1063
W01001071,1520
W01001072,2751
W01001073,2107
W01001075,1167
W01001076,1380
W01001077,1455
W01001078,1304
W01001079,1526
W01001080,1563
W01001081,1757
W01001082,1574
W01001083,1701
W01001084,1684
W01001085,1685
W01001086,1519
W01001087,1515
W01001088,2160
W01001089,1611
W01001090,1463
W01001091,1626
W01001092,2190
W01001093,1725
W01001094,1253
W01001095,1414
W01001096,1358
W01001097,1520
W01001098,1067
W01001099,1185
W01001100,1445
W01001101,1481
W01001102,1543
W01001103,1164
W01001104,2123
W01001105,2852
W01001106,1404
W01001107,1501
W01001108,1824
W01001109,1353
W01001110,1692
W01001111,1335
W01001112,1321
W01001113,2371
W01001114,1589
W01001115,2136
W01001116,1920
W01001117,1284
W01001119,1850
W01001120,1333
W01001121,1696
W01001122,2510
W01001123,1471
W01001124,1457
W01001125,1432
W01001127,1624
W01001128,1681
W01001129,1637
W01001130,1287
W01001131,1768
W01001132,1355
W01001133,2237
W01001134,1087
W01001135,2380
W01001136,1505
W01001910,1646
W01001911,1102
W01001998,2266
W01002036,1523
W01002037,1034
W01002038,1293
W01002039,1758
W01002040,1951
W01001694,1969
W01001695,3863
W01001696,1539
W01001697,1969
W01001698,2068
W01001699,2502
W01001702,1770
W01001703,1217
W01001704,1688
W01001705,1934
W01001706,1411
W01001707,2037
W01001708,1671
W01001710,1850
W01001711,2073
W01001712,1452
W01001713,1727
W01001714,1602
W01001715,1531
W01001716,1247
W01001717,1531
W01001718,1666
W01001719,1947
W01001720,2111
W01001721,2760
W01001722,1627
W01001724,2190
W01001725,2125
W01001726,1736
W01001727,1209
W01001728,1449
W01001729,2911
W01001730,1549
W01001731,1485
W01001732,1760
W01001733,1526
W01001734,1603
W01001735,2017
W01001736,1509
W01001737,1632
W01001738,1429
W01001739,1501
W01001740,1497
W01001741,1666
W01001742,1623
W01001743,1488
W01001744,1756
W01001745,1249
W01001746,1547
W01001747,1664
W01001748,1563
W01001749,1565
W01001750,1593
W01001751,1881
W01001752,1594
W01001753,1595
W01001754,1636
W01001755,1479
W01001756,4149
W01001757,1414
W01001758,2151
W01001759,1624
W01001760,1679
W01001761,1759
W01001762,1835
W01001764,1977
W01001765,1450
W01001766,1696
W01001767,1781
W01001768,1651
W01001769,1568
W01001770,1052
W01001771,1662
W01001772,1418
W01001773,2575
W01001774,1431
W01001775,1679
W01001776,1345
W01001777,1756
W01001778,1770
W01001779,1525
W01001780,1626
W01001781,1685
W01001782,1487
W01001783,1216
W01001784,1286
W01001785,1183
W01001786,1506
W01001787,1362
W01001788,1598
W01001789,1548
W01001790,1225
W01001791,1851
W01001792,1597
W01001793,1367
W01001794,1372
W01001795,1513
W01001796,1410
W01001797,1449
W01001798,1411
W01001799,1249
W01001800,1432
W01001802,1672
W01001803,1695
W01001804,1576
W01001805,1535
W01001806,1703
W01001807,1604
W01001808,1712
W01001809,1220
W01001810,1678
W01001811,1547
W01001812,1278
W01001813,1828
W01001814,1434
W01001815,1348
W01001816,2790
W01001817,1413
W01001818,1523
W01001819,2365
W01001820,1203
W01001821,1710
W01001822,1907
W01001823,1281
W01001824,1536
W01001825,1942
W01001826,1401
W01001827,1660
W01001828,1527
W01001829,1954
W01001830,1537
W01001831,1475
W01001832,1666
W01001833,1529
W01001834,1657
W01001835,2155
W01001836,1329
W01001837,1443
W01001838,1589
W01001839,1566
W01001840,1923
W01001841,1913
W01001842,1771
W01001844,1869
W01001846,1726
W01001847,1565
W01001848,1459
W01001849,1554
W01001850,1911
W01001851,1572
W01001852,1934
W01001853,1619
W01001854,1570
W01001855,1754
W01001856,1705
W01001857,2082
W01001858,1566
W01001859,1488
W01001860,1641
W01001861,1542
W01001862,1873
W01001863,1506
W01001864,1497
W01001865,1284
W01001866,1594
W01001867,1440
W01001868,1544
W01001869,1378
W01001870,1420
W01001871,1631
W01001872,1611
W01001873,1811
W01001874,1504
W01001876,1636
W01001877,1857
W01001878,1630
W01001879,1891
W01001880,1650
W01001881,1437
W01001882,1757
W01001883,1693
W01001884,1419
W01001885,2597
W01001886,1351
W01001887,1615
W01001888,1675
W01001889,1451
W01001890,1555
W01001891,1615
W01001892,1438
W01001893,1857
W01001894,1504
W01001895,1664
W01001896,1419
W01001922,1842
W01001940,1049
W01001942,1586
W01001943,1189
W01001944,1151
W01001946,1329
W01001947,1714
W01001948,2263
W01001949,1314
W01001950,1182
W01001951,1440
W01001952,1837
W01001953,1495
W01001954,1546
W01002016,1222
W01002017,1419
W01002018,1483
W01002019,2544
W01002020,1543
W01002021,1465
W01002022,1214
W01002023,1794
W01002024,1054
W01002025,1084
W01001137,2386
W01001138,1348
W01001139,1431
W01001140,1435
W01001141,1514
W01001142,1908
W01001143,1472
W01001144,1719
W01001145,1718
W01001146,1402
W01001147,1789
W01001148,1745
W01001149,1433
W01001150,1885
W01001151,1827
W01001152,1898
W01001153,1548
W01001154,1422
W01001155,1539
W01001156,1391
W01001157,1300
W01001158,1493
W01001159,1577
W01001160,1632
W01001162,2545
W01001164,1614
W01001165,1326
W01001166,1359
W01001167,1429
W01001168,1376
W01001169,2531
W01001170,1155
W01001171,1297
W01001172,1446
W01001173,1345
W01001174,1395
W01001175,1279
W01001176,1447
W01001177,1277
W01001178,1648
W01001179,1708
W01001180,1504
W01001181,1389
W01001184,2125
W01001185,2086
W01001186,1723
W01001187,1360
W01001188,1272
W01001189,1566
W01001190,2979
W01001192,1441
W01001193,1135
W01001194,2112
W01001195,1451
W01001196,1439
W01001197,1251
W01001198,1480
W01001199,1677
W01001202,1796
W01001203,1337
W01001204,1538
W01001205,1477
W01001206,1473
W01001207,1280
W01001208,1518
W01001209,1472
W01001210,1489
W01001211,1577
W01001212,1302
W01001214,1262
W01001216,1513
W01001217,1084
W01001218,1527
W01001219,1179
W01001220,1477
W01001221,1425
W01001222,1553
W01001223,1728
W01001224,2054
W01001225,1564
W01001226,1690
W01001227,1271
W01001228,1637
W01001229,1412
W01001230,1554
W01001231,1421
W01001232,1287
W01001233,1784
W01001234,1476
W01001235,1651
W01001236,1663
W01001237,1441
W01001238,1731
W01001239,1317
W01001240,1910
W01001241,1625
W01001242,1339
W01001243,1390
W01001244,1404
W01001245,1219
W01001246,1306
W01001247,1570
W01001248,1995
W01001249,1456
W01001250,1495
W01001251,1532
W01001252,1555
W01001253,1444
W01001255,2017
W01001256,1163
W01001257,1267
W01001258,1236
W01001259,1581
W01001260,1255
W01001261,1233
W01001262,1560
W01001263,1679
W01001264,1910
W01001265,1570
W01001266,1359
W01001267,1519
W01001268,1304
W01001269,1434
W01001270,1436
W01001271,1544
W01001272,1483
W01001273,1731
W01001274,1223
W01001275,1751
W01001276,1272
W01001277,1100
W01001278,1129
W01001279,1098
W01001280,1537
W01001281,1698
W01001282,2050
W01001283,1448
W01001284,1089
W01001285,1398
W01001286,1485
W01001287,1484
W01001288,1430
W01001914,1911
W01001915,1641
W01001916,1508
W01001917,1481
W01001962,2445
W01001963,2242
W01001964,2253
W01001965,1683
W01001966,1730
W01001967,1470
W01001968,1529
W01001325,1678
W01001326,2207
W01001327,2438
W01001328,1502
W01001329,1502
W01001330,1425
W01001331,1737
W01001332,1877
W01001333,1438
W01001334,1456
W01001335,1299
W01001336,1409
W01001337,1461
W01001338,1697
W01001339,1463
W01001340,1863
W01001341,1694
W01001342,1186
W01001343,1093
W01001344,1695
W01001345,1444
W01001346,1511
W01001347,1483
W01001348,1746
W01001349,1701
W01001350,1767
W01001351,1407
W01001352,1704
W01001353,1520
W01001354,1648
W01001355,1563
W01001356,1180
W01001357,1683
W01001358,1494
W01001359,1400
W01001360,1323
W01001361,1179
W01001362,2004
W01001363,1817
W01001364,1793
W01001365,1921
W01001366,1534
W01001367,1447
W01001368,1386
W01001369,2433
W01001370,1857
W01001371,1956
W01001372,1813
W01001373,1945
W01001374,1405
W01001375,1469
W01001376,1402
W01001377,1471
W01001378,1458
W01001379,1511
W01001380,1824
W01001381,1469
W01001382,1551
W01001383,1413
W01001384,1499
W01001385,1552
W01001386,1581
W01001387,1186
W01001388,1819
W01001389,1098
W01001390,2092
W01001391,1603
W01001392,1964
W01001393,1311
W01001394,1290
W01001395,1336
W01001396,1550
W01001397,1567
W01001398,2788
W01001399,1278
W01001400,1377
W01001401,2064
W01001402,1602
W01001403,1579
W01001404,1326
W01001405,1808
W01001406,1839
W01001407,1306
W01001408,1464
W01001409,1599
W01001410,1797
W01001411,1600
W01001412,1658
W01001413,1832
W01001414,1557
W01001415,1743
W01001416,1393
W01001417,1393
W01001418,1414
W01001419,1612
W01001420,1228
W01001421,1431
W01001422,1483
W01001423,1368
W01001424,1376
W01001425,1752
W01001426,1458
W01001427,1831
W01001428,1231
W01001429,1169
W01001430,2371
W01001431,1565
W01001432,2805
W01001433,1358
W01001434,1344
W01001435,1332
W01001436,1366
W01001437,1414
W01001438,1477
W01001439,1617
W01001440,1347
W01001441,1152
W01001442,1103
W01001443,1239
W01001444,1972
W01001445,1366
W01001446,1237
W01001447,1502
W01001448,1203
W01001449,1371
W01001450,1226
W01001451,1314
